Termo Buscado,Nome Completo,Origem/Nacionalidade,Data de Nascimento,Local de Nascimento,Data de Falecimento,Local de Falecimento,Latitude,Longitude,Url,Imagem
Vladimir Putin,Vladimir Vladimirovitch Putin,Rússia,07 de outubro de 1952,São Petersburgo,-,-,59.95,30.316666666,https://pt.wikipedia.org/wiki/Vladimir_Putin,http://commons.wikimedia.org/wiki/Special:FilePath/RIAN%20archive%20100306%20Vladimir%20Putin%2C%20Federal%20Security%20Service%20Director.jpg
