Termo Buscado,Nome Completo,Origem/Nacionalidade,Data de Nascimento,Local de Nascimento,Data de Falecimento,Local de Falecimento,Século,Latitude,Longitude,Url,Imagem
jair bolsonaro,Jair Messias Bolsonaro,Brasil,21 de março de 1955,Glicério,-,-,20,-21.376111111, -50.205833333,https://pt.wikipedia.org/wiki/Jair_Bolsonaro,http://commons.wikimedia.org/wiki/Special:FilePath/Presidente%20Jair%20Messias%20Bolsonaro.jpg
